age,income,previous_purchases,customer_tenure_days,avg_basket_size,discount,campaign_response,channel,purchase
51,54900.0,1,369,49.74,25,0.055,online,1
18,57800.0,0,285,24.78,0,0.058,in_store,0
41,66300.0,2,1,48.1,20,0.187,in_store,1
22,15000.0,0,1,24.42,0,0.256,online,0
24,25600.0,2,18,39.47,0,0.202,online,1
57,64400.0,4,172,58.99,0,0.218,in_store,1
42,49600.0,2,32,29.77,25,0.284,online,1
46,37900.0,3,143,39.85,20,0.185,in_store,1
32,38700.0,4,144,37.86,5,0.319,in_store,0
39,19700.0,0,1,37.86,15,0.057,in_store,0
27,15000.0,1,38,24.23,0,0.021,in_store,0
44,55500.0,3,319,40.27,0,0.273,in_store,1
21,52700.0,1,338,44.51,10,0.238,online,0
40,15000.0,2,340,25.18,0,0.123,in_store,0
56,59300.0,3,149,43.69,10,0.028,in_store,0
40,47300.0,0,213,26.26,15,0.091,in_store,1
19,16200.0,0,1,24.07,0,0.0,online,0
51,48000.0,0,214,41.11,10,0.038,in_store,0
55,50700.0,8,705,38.25,10,0.117,in_store,1
43,44400.0,0,439,30.08,0,0.047,online,1
36,44600.0,2,226,40.14,0,0.16,in_store,0
23,32300.0,2,1,15.21,0,0.091,online,1
59,50200.0,2,97,46.73,10,0.042,online,0
44,38300.0,3,394,45.55,20,0.13,in_store,0
45,36000.0,2,417,44.03,0,0.087,in_store,1
35,34500.0,2,709,29.0,0,0.157,online,1
35,63200.0,2,1,36.44,0,0.028,online,1
37,52300.0,4,769,35.24,0,0.0,in_store,1
54,63700.0,6,775,50.42,25,0.361,online,1
23,51600.0,3,208,28.33,0,0.007,online,1
32,46900.0,0,332,43.34,0,0.093,in_store,0
45,64700.0,0,191,58.6,25,0.0,in_store,1
45,40900.0,1,300,29.44,0,0.071,in_store,0
52,54300.0,2,188,36.12,25,0.0,in_store,1
33,44100.0,1,324,39.43,0,0.066,online,0
40,34100.0,2,291,38.31,0,0.162,online,1
18,58800.0,1,239,39.48,5,0.099,in_store,1
27,21500.0,1,183,34.71,0,0.051,in_store,0
34,38800.0,6,325,25.08,0,0.112,in_store,0
57,54600.0,4,536,41.16,0,0.184,online,0
61,48600.0,1,658,41.09,10,0.26,online,1
40,58900.0,3,768,35.93,25,0.164,online,1
58,57900.0,3,561,37.08,0,0.09,in_store,1
40,47900.0,2,412,36.19,10,0.098,in_store,1
48,59600.0,3,612,41.18,0,0.193,in_store,0
43,58200.0,5,444,40.54,0,0.231,in_store,0
29,40100.0,1,181,35.03,0,0.216,online,0
42,49600.0,2,128,27.67,0,0.127,online,0
44,45600.0,2,43,52.42,10,0.0,online,1
40,59500.0,5,412,55.57,0,0.128,online,0
62,45400.0,2,710,31.77,20,0.015,in_store,0
57,45700.0,3,606,32.92,20,0.135,in_store,1
41,65500.0,4,984,61.37,20,0.092,in_store,0
54,50200.0,3,201,34.76,0,0.03,online,0
39,48600.0,4,610,37.43,10,0.191,in_store,1
22,21700.0,2,294,28.46,0,0.0,online,0
41,36800.0,2,168,44.05,20,0.123,online,0
40,56400.0,2,380,46.72,0,0.071,online,0
41,64500.0,1,95,36.36,0,0.002,online,1
43,75800.0,4,577,49.13,20,0.154,online,1
53,71000.0,3,265,47.0,0,0.032,online,0
58,59200.0,4,469,41.48,30,0.03,in_store,1
43,69600.0,0,1,62.13,10,0.0,online,1
29,40900.0,2,441,35.68,15,0.067,online,1
40,28100.0,0,1,42.96,10,0.061,online,1
58,39600.0,2,520,41.92,0,0.062,online,0
47,51400.0,3,259,37.68,25,0.098,in_store,1
26,31000.0,2,96,36.23,0,0.032,in_store,1
49,39800.0,0,438,22.17,30,0.087,in_store,1
76,34600.0,6,464,28.13,25,0.171,in_store,0
50,61600.0,3,216,45.27,0,0.116,in_store,1
44,40400.0,3,1,39.61,15,0.126,online,1
27,45400.0,2,1,48.04,25,0.0,online,0
32,26800.0,1,1,9.4,0,0.173,in_store,0
51,61600.0,2,516,47.86,20,0.133,online,0
43,22700.0,4,249,33.03,0,0.04,in_store,0
52,62800.0,2,303,42.32,10,0.188,online,0
45,37300.0,1,720,34.19,15,0.037,in_store,1
46,48300.0,4,269,48.96,10,0.138,in_store,0
59,58100.0,2,1,44.24,0,0.177,online,0
30,48000.0,1,213,36.55,25,0.078,online,1
38,50700.0,2,599,46.99,0,0.136,in_store,1
47,47300.0,3,1,36.43,20,0.237,in_store,1
58,61400.0,3,336,43.0,25,0.075,online,0
47,52300.0,3,367,43.64,0,0.115,in_store,1
39,61300.0,4,304,40.88,5,0.152,in_store,1
51,61500.0,0,224,42.17,20,0.037,online,1
38,49800.0,2,1,33.18,5,0.07,online,0
68,72300.0,2,285,55.97,25,0.073,in_store,1
44,50700.0,3,501,38.41,10,0.045,online,1
41,68000.0,2,266,41.66,5,0.002,in_store,1
45,56000.0,3,131,52.08,0,0.185,in_store,1
28,58200.0,2,278,36.88,20,0.156,online,1
37,26600.0,1,270,27.6,15,0.069,in_store,1
44,94700.0,2,428,35.57,15,0.2,online,1
56,69200.0,4,562,33.65,0,0.192,in_store,0
45,50400.0,2,591,45.3,0,0.028,in_store,0
31,33200.0,2,1,39.16,20,0.076,in_store,0
48,53800.0,3,437,37.35,0,0.0,online,1
30,50900.0,2,369,30.48,0,0.105,in_store,1
56,58500.0,4,353,49.92,15,0.303,online,1
56,56300.0,3,1,60.47,10,0.077,in_store,1
37,40900.0,4,885,41.58,25,0.165,online,1
50,40700.0,1,184,28.56,0,0.125,in_store,0
40,51200.0,9,491,43.72,0,0.302,in_store,1
31,57100.0,1,382,42.28,0,0.16,in_store,1
35,42000.0,1,814,19.74,0,0.045,online,1
23,47900.0,1,591,49.64,15,0.009,in_store,0
44,29900.0,4,754,31.33,0,0.17,online,1
43,55500.0,2,59,45.05,20,0.156,in_store,1
34,31800.0,4,199,27.98,0,0.133,in_store,1
34,41000.0,0,369,43.88,0,0.14,online,1
47,15000.0,3,367,29.95,0,0.0,in_store,0
31,42200.0,3,441,35.22,0,0.019,online,1
38,41600.0,0,1,46.29,15,0.097,online,1
33,55400.0,2,142,39.99,0,0.0,online,0
33,40700.0,2,387,43.35,15,0.141,in_store,1
59,56200.0,1,563,45.67,0,0.172,in_store,1
39,24000.0,2,428,47.18,0,0.055,in_store,1
36,60000.0,1,244,61.39,25,0.073,online,0
47,38600.0,3,521,40.04,0,0.142,online,1
61,47000.0,3,342,48.26,0,0.038,in_store,0
38,59100.0,5,506,41.89,0,0.239,online,0
39,51600.0,1,1,23.45,20,0.061,online,1
50,73000.0,5,349,35.08,20,0.127,online,1
31,38800.0,0,134,41.54,0,0.17,online,0
45,33400.0,2,765,38.92,0,0.124,in_store,0
48,56100.0,2,1,33.99,15,0.044,in_store,1
33,48400.0,1,145,43.1,0,0.083,in_store,1
18,47700.0,4,86,25.89,0,0.096,in_store,1
24,16000.0,1,45,29.87,0,0.039,in_store,1
36,44600.0,1,1,38.87,10,0.0,online,0
41,66100.0,2,263,44.17,0,0.132,in_store,1
30,48300.0,4,1,23.44,10,0.215,online,1
42,49000.0,2,607,39.26,0,0.0,in_store,1
28,33600.0,0,147,41.34,25,0.004,in_store,1
35,27000.0,0,51,33.22,0,0.048,in_store,1
29,35800.0,1,158,33.27,5,0.173,in_store,1
43,66500.0,4,210,36.44,5,0.129,online,1
30,44800.0,3,174,40.28,20,0.163,online,1
36,15000.0,0,48,20.58,15,0.0,online,1
32,28200.0,2,235,32.85,0,0.034,online,0
42,63800.0,3,1,47.77,20,0.093,in_store,0
43,49000.0,2,524,44.62,0,0.0,in_store,1
34,23300.0,0,336,22.6,10,0.013,online,0
42,32500.0,2,410,42.28,5,0.056,online,0
40,54600.0,4,907,39.02,0,0.224,in_store,1
37,49900.0,2,286,50.16,0,0.156,online,0
54,80300.0,4,1,61.21,20,0.204,in_store,0
41,46400.0,0,145,46.65,0,0.0,in_store,0
36,34200.0,2,1,30.65,0,0.053,in_store,0
52,38300.0,2,41,46.85,0,0.03,in_store,1
49,45600.0,1,1,41.57,0,0.097,in_store,0
45,48300.0,1,77,32.82,25,0.178,online,1
24,41800.0,1,628,46.46,20,0.147,online,0
28,54900.0,3,219,41.93,0,0.123,online,0
41,40400.0,3,1,29.28,0,0.194,online,1
25,19900.0,0,64,16.51,0,0.038,online,1
51,59300.0,0,307,47.58,0,0.027,online,0
44,57600.0,5,484,27.39,25,0.146,in_store,1
46,60900.0,3,193,45.38,5,0.168,online,1
22,22000.0,2,531,21.38,0,0.025,online,0
49,21500.0,1,141,24.04,0,0.117,in_store,0
45,46100.0,3,424,20.85,15,0.184,online,1
39,65800.0,6,301,47.45,0,0.062,in_store,1
32,46200.0,1,141,29.02,5,0.004,in_store,1
41,40400.0,2,1,24.03,0,0.0,online,0
39,33000.0,3,357,35.48,20,0.167,online,1
44,49100.0,1,753,51.12,30,0.0,in_store,0
27,46100.0,2,229,40.85,0,0.063,in_store,0
44,56600.0,3,573,28.75,15,0.082,in_store,1
53,75800.0,3,1,48.41,0,0.096,online,1
45,57400.0,1,166,53.85,15,0.045,in_store,1
35,22600.0,1,253,36.89,0,0.0,in_store,1
44,63100.0,4,348,52.17,20,0.172,in_store,0
18,41000.0,0,283,41.05,0,0.204,in_store,0
26,20900.0,0,444,20.42,0,0.031,in_store,0
36,42500.0,2,659,34.81,20,0.068,online,1
18,36600.0,1,71,38.74,0,0.005,in_store,0
41,57500.0,1,1,34.93,25,0.083,in_store,1
45,30700.0,4,231,28.9,5,0.095,in_store,0
47,45300.0,2,141,26.53,5,0.093,online,0
39,59900.0,3,532,43.07,0,0.171,online,0
61,61600.0,3,319,44.74,0,0.071,online,1
38,62500.0,3,1,34.27,0,0.132,in_store,0
38,31800.0,3,724,36.37,0,0.177,in_store,1
39,46600.0,1,1,46.66,20,0.0,online,0
18,22700.0,3,469,27.04,20,0.277,online,0
33,67400.0,3,159,29.16,20,0.068,in_store,1
22,15000.0,1,589,18.98,0,0.066,online,0
45,79400.0,4,355,52.73,10,0.211,online,0
28,45800.0,2,465,33.9,0,0.0,online,0
49,55200.0,0,396,44.08,20,0.0,online,0
30,24300.0,1,408,39.2,0,0.091,in_store,1
49,59000.0,1,353,42.72,15,0.213,online,0
46,51500.0,1,277,50.66,0,0.088,in_store,0
48,56100.0,5,329,40.81,0,0.089,in_store,1
36,69500.0,8,284,46.32,0,0.165,in_store,1
64,73700.0,4,49,56.66,10,0.317,in_store,1
29,64200.0,2,1,51.53,10,0.162,online,0
35,34200.0,2,404,20.75,0,0.078,online,0
48,29100.0,3,201,22.39,0,0.163,online,1
28,32500.0,1,1,29.06,10,0.049,in_store,0
44,35200.0,2,391,29.87,25,0.038,in_store,1
27,32500.0,0,158,24.74,0,0.092,online,1
43,75300.0,7,444,56.51,25,0.313,in_store,1
47,32900.0,0,165,32.36,15,0.012,online,0
43,45600.0,2,504,23.87,0,0.0,in_store,1
42,27200.0,0,158,43.49,15,0.025,online,1
36,30200.0,2,620,30.16,0,0.1,online,0
50,41600.0,1,61,41.36,0,0.0,in_store,1
50,35900.0,5,444,32.37,0,0.213,online,1
43,50100.0,2,145,32.63,0,0.216,in_store,1
45,32600.0,3,580,28.3,25,0.114,in_store,0
40,45800.0,4,202,36.13,20,0.009,in_store,1
19,22600.0,1,252,15.66,0,0.03,in_store,0
38,62000.0,4,642,51.92,0,0.058,online,0
45,49600.0,0,356,36.73,0,0.009,online,1
40,54200.0,1,164,28.1,20,0.242,in_store,1
43,46400.0,1,1,35.46,0,0.144,in_store,0
34,34600.0,5,418,30.76,25,0.084,online,1
41,65800.0,1,785,61.02,0,0.081,online,1
30,23200.0,2,254,29.62,20,0.169,online,1
59,30500.0,4,33,33.98,0,0.147,online,1
31,69400.0,2,413,51.28,0,0.176,online,0
49,29200.0,2,235,28.59,0,0.0,in_store,1
55,31200.0,2,371,40.56,25,0.168,online,0
47,60700.0,0,518,34.92,0,0.078,online,0
66,61800.0,1,208,48.53,0,0.068,in_store,1
42,31600.0,2,559,34.41,20,0.177,online,0
29,27200.0,2,161,41.48,15,0.17,in_store,0
43,39400.0,0,824,49.44,0,0.047,in_store,1
69,78100.0,2,356,71.58,20,0.0,in_store,1
43,46800.0,3,33,34.34,0,0.1,in_store,1
34,29100.0,3,88,36.91,0,0.137,in_store,1
40,39500.0,1,104,30.52,0,0.048,in_store,0
65,71800.0,2,426,47.47,0,0.0,in_store,0
26,34900.0,1,400,35.32,0,0.192,online,1
69,68500.0,5,443,39.7,10,0.286,online,1
21,42800.0,1,348,38.74,30,0.148,in_store,0
48,55300.0,2,756,47.68,0,0.109,online,1
27,20500.0,1,605,40.75,0,0.081,in_store,0
56,41500.0,6,622,32.93,25,0.164,online,1
49,53000.0,2,374,43.2,0,0.0,in_store,0
45,60000.0,8,439,47.04,0,0.186,in_store,0
19,42100.0,1,1,46.41,15,0.199,in_store,0
20,32100.0,1,172,46.67,15,0.0,online,0
28,55500.0,3,1029,39.22,20,0.0,in_store,0
21,25300.0,2,547,24.21,0,0.095,in_store,0
44,42400.0,4,386,45.15,5,0.102,online,1
41,39300.0,0,281,31.98,0,0.0,in_store,0
31,40500.0,1,1,36.04,20,0.177,online,1
27,57000.0,1,16,49.77,0,0.0,in_store,0
18,41400.0,4,198,36.93,0,0.16,online,1
34,26400.0,1,254,30.03,0,0.093,in_store,0
53,43000.0,2,381,47.13,15,0.209,in_store,0
18,28500.0,1,58,14.12,0,0.022,in_store,1
32,37000.0,6,696,51.47,10,0.227,online,1
48,83800.0,5,483,57.39,5,0.075,in_store,0
57,64100.0,1,141,39.8,0,0.13,online,0
25,22900.0,2,495,34.92,25,0.126,online,0
59,67700.0,5,7,49.84,0,0.16,in_store,1
18,25300.0,1,309,33.2,0,0.032,online,1
38,41500.0,1,241,30.33,25,0.156,in_store,1
36,20000.0,1,501,21.17,0,0.059,in_store,0
37,50100.0,1,256,36.39,25,0.072,online,1
39,26700.0,2,86,20.47,0,0.0,online,1
21,39700.0,0,388,35.92,0,0.125,in_store,0
37,28600.0,2,1,6.25,25,0.193,online,1
21,15000.0,0,200,21.5,0,0.0,in_store,1
40,42600.0,1,77,42.0,0,0.0,in_store,0
38,66500.0,2,319,47.42,0,0.207,in_store,1
25,23900.0,1,10,24.27,0,0.0,in_store,1
25,35900.0,0,159,39.57,0,0.098,in_store,1
60,44600.0,1,398,43.2,0,0.11,in_store,0
50,79800.0,4,1,41.33,15,0.282,in_store,0
23,43200.0,0,357,39.75,0,0.069,online,0
43,50200.0,5,765,44.7,0,0.136,in_store,1
41,29600.0,2,608,11.41,5,0.279,in_store,1
20,58500.0,4,215,27.88,25,0.126,in_store,0
64,77200.0,3,626,51.75,10,0.176,in_store,1
19,24700.0,0,1,31.21,0,0.062,in_store,1
43,30300.0,0,435,48.15,0,0.205,in_store,0
52,47900.0,4,1,29.2,0,0.116,online,0
25,35300.0,1,328,39.33,0,0.073,online,0
46,43000.0,1,104,34.73,0,0.148,online,0
29,47200.0,3,1,26.85,10,0.174,in_store,0
32,40000.0,1,287,24.46,0,0.089,online,1
53,16500.0,0,86,23.74,0,0.048,in_store,0
42,70900.0,1,1,48.06,15,0.055,online,1
50,53600.0,3,599,53.81,0,0.005,in_store,0
49,51700.0,0,829,30.23,10,0.129,online,0
45,41700.0,1,218,35.55,25,0.0,in_store,1
32,28200.0,3,573,45.31,25,0.022,in_store,1
47,45900.0,3,321,38.11,0,0.17,in_store,1
35,68300.0,2,656,38.26,10,0.077,in_store,0
40,36000.0,0,394,27.2,0,0.04,in_store,1
47,31100.0,3,516,30.3,25,0.156,online,0
35,38600.0,4,14,29.15,15,0.277,in_store,0
33,47400.0,1,140,38.57,0,0.036,in_store,0
48,71600.0,7,738,53.04,0,0.227,in_store,1
38,32300.0,3,233,23.48,20,0.06,in_store,1
63,60200.0,0,444,45.44,5,0.099,in_store,0
48,33000.0,1,1,25.92,0,0.124,online,1
42,58100.0,2,633,49.26,15,0.064,in_store,1
30,45300.0,0,1,35.32,0,0.0,online,0
31,40600.0,1,204,48.84,25,0.066,online,0
31,23800.0,0,320,18.58,0,0.139,online,0
47,49500.0,4,395,41.11,15,0.304,in_store,0
33,58400.0,2,243,54.11,10,0.164,online,0
54,29700.0,4,1,31.95,0,0.187,in_store,0
25,36400.0,1,109,20.26,0,0.155,online,0
18,24200.0,0,607,32.69,0,0.012,online,1
52,68800.0,2,1,26.55,0,0.052,in_store,1
44,56800.0,3,229,49.55,0,0.137,in_store,1
32,53600.0,0,389,37.5,5,0.095,in_store,0
55,61400.0,1,549,44.01,10,0.135,online,1
34,29100.0,1,310,35.31,20,0.03,in_store,1
40,45100.0,2,543,41.65,0,0.08,in_store,0
50,42500.0,2,675,41.08,0,0.131,online,1
28,15000.0,1,261,18.84,0,0.0,in_store,0
38,50200.0,0,232,46.01,20,0.0,in_store,0
44,42200.0,2,498,28.89,20,0.177,in_store,0
19,41700.0,2,441,33.85,0,0.026,online,1
50,62300.0,2,573,45.58,0,0.132,in_store,0
35,46900.0,1,489,44.02,20,0.111,in_store,1
29,21200.0,1,248,38.51,0,0.015,online,0
45,23700.0,1,200,17.61,15,0.136,online,0
58,30400.0,0,362,28.16,0,0.04,online,1
34,32400.0,1,1,22.71,0,0.005,in_store,0
66,57700.0,5,1,39.81,25,0.199,online,1
50,52600.0,0,293,41.41,0,0.045,in_store,1
33,66000.0,5,157,64.35,0,0.23,online,0
37,44100.0,1,75,38.67,0,0.065,online,0
21,15000.0,2,96,24.97,0,0.179,in_store,1
54,60400.0,3,129,43.82,20,0.133,in_store,0
44,36200.0,3,276,38.96,20,0.187,in_store,1
40,42900.0,3,259,45.87,5,0.079,online,1
18,16700.0,1,527,19.69,25,0.114,online,1
36,54000.0,4,239,32.94,0,0.187,online,1
40,50600.0,3,1,39.98,20,0.191,in_store,1
25,31300.0,0,233,35.84,0,0.055,in_store,0
57,73200.0,3,323,50.88,5,0.0,online,1
49,74700.0,1,244,50.51,10,0.098,in_store,0
39,45000.0,1,218,34.07,0,0.0,in_store,0
49,51200.0,3,512,42.91,5,0.108,in_store,1
42,47700.0,4,531,36.77,0,0.221,in_store,1
43,36700.0,5,699,23.11,15,0.135,in_store,1
26,36100.0,0,251,11.06,0,0.0,in_store,0
42,41000.0,0,308,50.38,0,0.029,in_store,0
32,56200.0,3,495,50.59,30,0.056,online,1
21,15000.0,0,532,27.03,20,0.224,online,1
43,70800.0,5,442,56.22,25,0.224,online,1
49,68700.0,6,327,44.34,25,0.178,online,1
46,51700.0,4,635,32.7,5,0.081,in_store,1
50,46500.0,1,383,43.13,0,0.0,online,1
45,55300.0,2,577,39.4,20,0.032,in_store,1
36,38300.0,1,498,45.86,0,0.0,in_store,1
26,29900.0,1,289,33.59,25,0.139,online,0
47,44500.0,4,753,26.63,0,0.0,in_store,0
39,27500.0,1,113,32.14,20,0.019,online,0
47,71600.0,2,180,39.91,15,0.08,online,1
18,30100.0,0,435,26.13,5,0.021,online,0
31,22700.0,2,281,21.26,20,0.101,in_store,0
56,46200.0,2,189,31.18,0,0.0,in_store,1
27,29200.0,0,1,37.4,10,0.009,in_store,0
36,45300.0,2,157,37.19,15,0.226,in_store,1
52,66800.0,3,697,43.13,10,0.319,online,1
41,64900.0,1,111,46.61,0,0.069,in_store,0
22,34000.0,3,318,42.98,0,0.139,in_store,0
39,39500.0,2,620,45.19,0,0.134,in_store,1
39,47800.0,6,597,46.51,0,0.135,in_store,1
56,51900.0,1,412,54.15,15,0.0,online,0
18,15000.0,1,356,24.58,10,0.163,in_store,0
37,19300.0,2,318,28.15,0,0.094,in_store,0
64,64600.0,1,196,46.63,20,0.166,in_store,0
27,15000.0,0,124,27.08,15,0.093,in_store,1
41,60500.0,1,1,51.79,0,0.024,in_store,0
39,44800.0,6,178,34.52,0,0.256,in_store,0
36,21300.0,3,552,26.83,15,0.021,in_store,0
50,47500.0,1,64,31.85,15,0.054,online,1
20,24300.0,0,180,28.45,0,0.274,online,0
34,33400.0,0,469,39.28,0,0.04,online,0
36,42100.0,2,559,32.74,0,0.095,in_store,1
41,36100.0,1,1,27.63,20,0.016,in_store,0
65,45400.0,2,45,42.86,0,0.134,in_store,1
48,85300.0,2,75,34.28,0,0.09,in_store,0
38,42000.0,1,592,34.57,20,0.021,in_store,1
36,66300.0,2,334,56.11,10,0.1,in_store,1
43,72000.0,3,555,58.03,20,0.092,in_store,0
43,20800.0,4,483,17.98,0,0.118,in_store,0
34,37500.0,0,243,34.44,0,0.0,in_store,1
42,47900.0,4,321,33.76,0,0.0,online,1
47,15000.0,1,1,29.47,0,0.027,in_store,1
18,22600.0,1,50,29.46,0,0.037,online,0
37,49400.0,2,699,42.7,0,0.124,in_store,0
37,44800.0,1,391,15.57,10,0.012,in_store,1
30,63700.0,2,591,44.89,0,0.266,in_store,1
48,45000.0,1,119,47.12,0,0.046,in_store,0
43,44700.0,3,261,46.29,0,0.0,in_store,1
37,56300.0,0,212,49.8,0,0.0,in_store,0
32,26100.0,0,180,34.99,15,0.065,in_store,0
53,46400.0,4,780,33.78,0,0.169,in_store,0
28,26100.0,1,262,33.34,20,0.08,online,1
29,49800.0,1,455,39.12,20,0.0,online,0
27,15400.0,1,563,20.28,0,0.003,online,0
46,30800.0,2,667,35.59,0,0.148,in_store,0
36,33200.0,2,508,28.25,25,0.183,online,1
39,54700.0,2,227,37.65,5,0.023,online,1
23,32100.0,1,620,32.87,0,0.0,online,0
30,43900.0,3,182,26.64,0,0.155,online,0
44,44600.0,1,29,50.19,20,0.136,online,0
31,42800.0,2,206,35.35,5,0.076,online,0
38,33800.0,1,285,25.27,0,0.004,in_store,1
31,15000.0,1,1,29.55,0,0.036,in_store,1
39,15000.0,1,206,36.0,30,0.0,in_store,1
40,57200.0,2,254,40.68,0,0.026,in_store,1
18,50200.0,0,196,46.04,0,0.0,online,1
43,60500.0,0,95,49.36,10,0.121,in_store,0
49,48400.0,1,39,45.32,10,0.227,online,1
33,33900.0,6,852,49.97,0,0.171,in_store,1
41,60100.0,5,529,34.59,20,0.127,in_store,1
54,47100.0,5,92,44.22,20,0.179,online,1
35,47700.0,1,245,40.51,0,0.107,in_store,1
20,48700.0,1,101,48.69,0,0.021,in_store,1
43,32300.0,2,474,35.58,0,0.185,online,0
77,65900.0,1,411,35.4,20,0.132,in_store,0
31,35300.0,3,1,28.28,0,0.024,online,1
35,44700.0,3,323,39.8,20,0.058,online,0
55,62200.0,2,1,50.81,0,0.061,online,0
26,38600.0,3,242,36.0,0,0.05,online,1
34,34700.0,1,574,37.86,0,0.149,in_store,1
67,76900.0,10,1066,54.43,15,0.239,online,1
47,30800.0,3,558,30.62,0,0.0,in_store,0
43,28300.0,1,73,34.84,30,0.044,in_store,1
54,81600.0,4,19,55.53,10,0.049,online,1
35,35400.0,2,90,40.09,0,0.073,online,0
49,90300.0,0,34,52.21,0,0.113,online,0
34,31700.0,1,489,22.07,0,0.003,in_store,0
47,65200.0,3,577,37.26,20,0.114,in_store,1
35,33700.0,2,1,28.51,15,0.162,in_store,0
23,59300.0,4,959,37.2,20,0.062,online,0
44,53500.0,1,591,35.39,10,0.011,in_store,1
18,15000.0,1,216,40.65,0,0.191,in_store,1
56,50400.0,3,628,38.44,30,0.05,in_store,1
35,50500.0,1,310,44.37,0,0.107,in_store,1
45,53300.0,1,366,49.03,0,0.065,in_store,1
27,46400.0,1,372,42.73,10,0.073,online,1
22,15000.0,0,287,35.16,5,0.099,online,1
55,66900.0,1,401,38.71,0,0.07,in_store,1
40,15000.0,3,472,26.51,25,0.127,online,1
36,42200.0,0,1,45.73,15,0.113,in_store,1
43,44500.0,1,371,24.61,0,0.188,in_store,0
39,50600.0,2,710,28.65,0,0.14,in_store,0
25,57400.0,4,26,48.42,0,0.0,in_store,1
18,23900.0,1,233,22.56,15,0.092,in_store,0
34,64700.0,3,115,34.51,15,0.253,online,0
39,55400.0,5,469,53.75,0,0.043,online,1
65,47500.0,6,593,31.69,25,0.0,in_store,1
33,38200.0,2,337,30.68,20,0.106,in_store,1
45,42200.0,3,310,33.33,0,0.035,in_store,0
27,38400.0,1,1,39.85,0,0.173,online,1
33,38700.0,5,636,29.42,0,0.095,online,1
18,19100.0,0,431,41.04,30,0.281,online,0
30,26800.0,1,1,36.35,0,0.092,online,0
28,56600.0,2,199,42.91,20,0.152,in_store,0
53,45000.0,4,554,45.99,20,0.244,in_store,1
49,62300.0,7,693,56.76,20,0.236,online,1
27,49700.0,3,504,39.29,0,0.0,online,1
19,21900.0,3,606,18.4,0,0.085,in_store,1
52,82200.0,5,449,57.39,10,0.224,in_store,1
18,63600.0,1,91,56.26,10,0.13,online,0
35,41800.0,2,741,29.19,0,0.083,in_store,1
48,34100.0,2,406,38.25,0,0.207,in_store,0
51,52100.0,4,613,30.39,0,0.166,online,0
48,28100.0,3,383,24.34,0,0.153,online,0
40,78900.0,0,500,45.03,10,0.0,online,1
46,46800.0,1,1,38.47,25,0.186,online,1
41,78400.0,3,323,64.59,0,0.025,online,1
57,55800.0,1,241,37.86,0,0.0,in_store,0
28,67300.0,1,168,36.16,20,0.0,in_store,0
24,66200.0,0,269,34.2,15,0.108,in_store,1
52,52000.0,3,249,44.35,20,0.107,online,0
33,50200.0,0,247,34.54,30,0.136,in_store,1
23,25800.0,0,67,47.36,10,0.0,in_store,1
22,41100.0,2,398,43.53,0,0.184,in_store,1
42,38600.0,2,314,42.3,25,0.018,online,1
55,50000.0,2,317,35.57,0,0.0,in_store,1
56,59400.0,5,830,43.36,0,0.073,in_store,0
44,63600.0,5,422,40.49,0,0.168,in_store,1
51,46800.0,4,405,32.38,0,0.0,online,1
39,36100.0,2,1,48.73,10,0.035,in_store,0
56,53900.0,2,352,41.27,20,0.0,online,0
35,71900.0,2,210,55.84,5,0.179,online,1
58,57100.0,3,124,37.6,30,0.095,in_store,0
39,40500.0,0,1,39.36,20,0.067,in_store,0
26,15000.0,1,1,29.28,20,0.0,in_store,1
49,41300.0,1,655,44.36,0,0.084,in_store,1
38,37700.0,5,71,33.11,0,0.125,in_store,1
24,17700.0,2,65,34.87,15,0.07,online,1
43,55900.0,0,1,32.08,20,0.033,in_store,1
52,53200.0,3,307,36.38,0,0.074,in_store,0
37,36800.0,2,166,41.55,20,0.093,online,1
35,35900.0,3,367,33.64,0,0.033,in_store,0
54,29900.0,2,604,26.66,0,0.0,in_store,0
19,24500.0,0,42,22.23,0,0.047,in_store,1
44,44700.0,1,179,32.54,25,0.088,in_store,0
24,22600.0,0,1069,24.39,20,0.037,online,0
18,62100.0,2,351,48.4,30,0.169,online,1
41,25900.0,2,427,28.64,0,0.06,in_store,0
30,42500.0,1,136,37.1,0,0.096,online,1
56,50100.0,5,649,56.04,10,0.194,in_store,0
29,53900.0,0,1,37.53,20,0.113,in_store,1
39,59000.0,6,969,54.39,20,0.264,online,0
49,54500.0,1,76,51.92,0,0.118,online,0
36,31600.0,0,70,35.38,0,0.021,in_store,0
36,37400.0,2,206,39.98,10,0.032,in_store,1
30,49000.0,3,294,25.1,0,0.011,in_store,0
46,40700.0,4,466,36.87,20,0.2,in_store,1
63,66400.0,2,546,50.32,20,0.161,in_store,0
18,40100.0,0,1,28.65,25,0.0,online,1
37,51700.0,1,1,40.38,0,0.076,online,0
26,18800.0,0,1,32.95,0,0.0,online,0
23,48400.0,1,361,43.85,0,0.0,online,0
18,15000.0,0,111,29.34,0,0.0,online,0
39,47900.0,1,337,43.92,0,0.0,online,0
48,48100.0,3,3,33.06,0,0.227,in_store,0
50,69800.0,2,1,52.93,25,0.209,online,1
29,44000.0,5,508,41.3,15,0.13,online,1
57,39200.0,2,196,34.86,30,0.015,in_store,0
43,38900.0,0,560,34.17,25,0.0,online,0
27,48000.0,2,53,38.49,0,0.031,in_store,1
36,23900.0,1,355,30.77,0,0.081,online,1
