customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,channel,avg_basket_size,discount,purchase
1519,36,48800.0,4,0.074,636,in_store,44.8,0,1
517,48,52100.0,1,0.158,1,in_store,30.9,0,0
1382,18,16600.0,1,0.036,285,in_store,35.72,0,0
2717,41,65700.0,3,0.171,144,online,37.13,25,0
4917,19,15000.0,0,0.026,1,in_store,23.31,0,0
1015,27,23300.0,1,0.041,1,online,24.72,0,0
129,32,43800.0,1,0.12,1,in_store,34.3,30,1
1365,35,34000.0,3,0.181,42,online,37.15,20,1
3642,60,85400.0,7,0.182,409,online,63.71,15,0
3140,64,84800.0,7,0.158,659,online,38.27,0,1
892,33,66100.0,0,0.0,1,online,54.29,0,1
2794,34,35100.0,0,0.05,42,online,27.85,25,1
4218,46,68900.0,1,0.133,43,in_store,57.59,0,0
1360,37,30700.0,2,0.156,1,in_store,34.39,5,1
308,56,51900.0,6,0.096,651,in_store,46.84,0,0
1662,27,73000.0,4,0.124,13,in_store,57.3,0,0
2432,52,74100.0,8,0.133,769,online,52.27,10,1
4550,30,31400.0,2,0.018,199,online,14.5,5,1
1318,45,40900.0,2,0.026,437,in_store,28.47,0,0
4314,43,43900.0,6,0.252,59,online,27.74,0,1
2475,29,56100.0,1,0.152,625,online,45.04,10,1
2543,36,36600.0,1,0.149,329,online,39.01,20,0
1247,35,29100.0,3,0.157,173,in_store,35.85,20,1
1209,67,79700.0,6,0.06,400,online,42.69,10,1
217,46,37900.0,4,0.048,43,online,40.56,0,0
4303,31,44900.0,5,0.134,203,online,34.06,0,0
3078,19,51900.0,1,0.154,52,online,43.87,0,1
1240,59,50700.0,6,0.173,363,in_store,40.56,5,1
2290,21,47900.0,4,0.11,236,in_store,32.32,20,1
2741,30,29400.0,3,0.008,273,online,31.8,0,1
276,45,21200.0,0,0.055,330,in_store,35.45,0,1
490,48,40200.0,3,0.009,608,online,45.47,0,1
1036,40,35900.0,2,0.312,523,online,31.27,0,1
1230,47,48400.0,2,0.031,294,online,41.85,0,1
4596,50,51200.0,1,0.0,231,in_store,33.55,15,1
1009,49,48900.0,4,0.063,821,in_store,39.85,30,1
4076,30,31900.0,0,0.143,221,in_store,24.54,25,1
3138,53,64600.0,7,0.055,680,online,47.58,0,1
3198,38,24600.0,1,0.128,557,online,5.0,0,0
2533,43,25000.0,2,0.099,264,online,23.53,0,0
4406,55,28800.0,5,0.098,393,online,30.63,0,1
1059,41,42600.0,3,0.116,148,in_store,48.88,25,0
2167,74,79100.0,4,0.204,45,online,34.29,0,1
3389,21,38800.0,0,0.026,225,in_store,33.89,0,0
282,19,36400.0,0,0.055,65,in_store,22.26,0,0
4827,35,21700.0,0,0.062,989,in_store,38.5,0,1
1317,38,43100.0,0,0.0,222,online,36.25,0,1
4989,34,52100.0,2,0.076,31,online,40.06,0,1
969,51,54900.0,1,0.055,369,online,49.74,25,1
4498,18,57800.0,0,0.058,285,in_store,24.78,0,0
3939,41,66300.0,2,0.187,1,in_store,48.1,20,1
3182,22,15000.0,0,0.256,1,online,24.42,0,0
3536,24,25600.0,2,0.202,18,online,39.47,0,1
620,57,64400.0,4,0.218,172,in_store,58.99,0,1
3250,42,49600.0,2,0.284,32,online,29.77,25,1
1743,46,37900.0,3,0.185,143,in_store,39.85,20,1
1391,32,38700.0,4,0.319,144,in_store,37.86,5,0
4069,39,19700.0,0,0.057,1,in_store,37.86,15,0
1848,27,15000.0,1,0.021,38,in_store,24.23,0,0
1580,44,55500.0,3,0.273,319,in_store,40.27,0,1
1656,21,52700.0,1,0.238,338,online,44.51,10,0
2353,40,15000.0,2,0.123,340,in_store,25.18,0,0
2213,56,59300.0,3,0.028,149,in_store,43.69,10,0
2021,40,47300.0,0,0.091,213,in_store,26.26,15,1
4983,19,16200.0,0,0.0,1,online,24.07,0,0
1957,51,48000.0,0,0.038,214,in_store,41.11,10,0
1308,55,50700.0,8,0.117,705,in_store,38.25,10,1
2004,43,44400.0,0,0.047,439,online,30.08,0,1
4662,36,44600.0,2,0.16,226,in_store,40.14,0,0
576,23,32300.0,2,0.091,1,online,15.21,0,1
2361,59,50200.0,2,0.042,97,online,46.73,10,0
4212,44,38300.0,3,0.13,394,in_store,45.55,20,0
4447,45,36000.0,2,0.087,417,in_store,44.03,0,1
1707,35,34500.0,2,0.157,709,online,29.0,0,1
3761,35,63200.0,2,0.028,1,online,36.44,0,1
4458,37,52300.0,4,0.0,769,in_store,35.24,0,1
1281,54,63700.0,6,0.361,775,online,50.42,25,1
862,23,51600.0,3,0.007,208,online,28.33,0,1
4155,32,46900.0,0,0.093,332,in_store,43.34,0,0
1802,45,64700.0,0,0.0,191,in_store,58.6,25,1
1629,45,40900.0,1,0.071,300,in_store,29.44,0,0
1994,52,54300.0,2,0.0,188,in_store,36.12,25,1
2640,33,44100.0,1,0.066,324,online,39.43,0,0
270,40,34100.0,2,0.162,291,online,38.31,0,1
630,18,58800.0,1,0.099,239,in_store,39.48,5,1
3082,27,21500.0,1,0.051,183,in_store,34.71,0,0
2335,34,38800.0,6,0.112,325,in_store,25.08,0,0
2967,57,54600.0,4,0.184,536,online,41.16,0,0
301,61,48600.0,1,0.26,658,online,41.09,10,1
460,40,58900.0,3,0.164,768,online,35.93,25,1
1448,58,57900.0,3,0.09,561,in_store,37.08,0,1
1473,40,47900.0,2,0.098,412,in_store,36.19,10,1
2047,48,59600.0,3,0.193,612,in_store,41.18,0,0
4238,43,58200.0,5,0.231,444,in_store,40.54,0,0
3783,29,40100.0,1,0.216,181,online,35.03,0,0
2114,42,49600.0,2,0.127,128,online,27.67,0,0
28,44,45600.0,2,0.0,43,online,52.42,10,1
3858,40,59500.0,5,0.128,412,online,55.57,0,0
4533,62,45400.0,2,0.015,710,in_store,31.77,20,0
838,57,45700.0,3,0.135,606,in_store,32.92,20,1
3845,41,65500.0,4,0.092,984,in_store,61.37,20,0
2009,54,50200.0,3,0.03,201,online,34.76,0,0
4918,39,48600.0,4,0.191,610,in_store,37.43,10,1
504,22,21700.0,2,0.0,294,online,28.46,0,0
3222,41,36800.0,2,0.123,168,online,44.05,20,0
4315,40,56400.0,2,0.071,380,online,46.72,0,0
381,41,64500.0,1,0.002,95,online,36.36,0,1
1852,43,75800.0,4,0.154,577,online,49.13,20,1
1526,53,71000.0,3,0.032,265,online,47.0,0,0
2366,58,59200.0,4,0.03,469,in_store,41.48,30,1
3244,43,69600.0,0,0.0,1,online,62.13,10,1
3053,29,40900.0,2,0.067,441,online,35.68,15,1
2885,40,28100.0,0,0.061,1,online,42.96,10,1
2341,58,39600.0,2,0.062,520,online,41.92,0,0
375,47,51400.0,3,0.098,259,in_store,37.68,25,1
3276,26,31000.0,2,0.032,96,in_store,36.23,0,1
2382,49,39800.0,0,0.087,438,in_store,22.17,30,1
4320,76,34600.0,6,0.171,464,in_store,28.13,25,0
940,50,61600.0,3,0.116,216,in_store,45.27,0,1
3869,44,40400.0,3,0.126,1,online,39.61,15,1
4175,27,45400.0,2,0.0,1,online,48.04,25,0
2800,32,26800.0,1,0.173,1,in_store,9.4,0,0
2148,51,61600.0,2,0.133,516,online,47.86,20,0
3836,43,22700.0,4,0.04,249,in_store,33.03,0,0
4551,52,62800.0,2,0.188,303,online,42.32,10,0
4226,45,37300.0,1,0.037,720,in_store,34.19,15,1
2069,46,48300.0,4,0.138,269,in_store,48.96,10,0
530,59,58100.0,2,0.177,1,online,44.24,0,0
4865,30,48000.0,1,0.078,213,online,36.55,25,1
637,38,50700.0,2,0.136,599,in_store,46.99,0,1
1270,47,47300.0,3,0.237,1,in_store,36.43,20,1
186,58,61400.0,3,0.075,336,online,43.0,25,0
3837,47,52300.0,3,0.115,367,in_store,43.64,0,1
3195,39,61300.0,4,0.152,304,in_store,40.88,5,1
3470,51,61500.0,0,0.037,224,online,42.17,20,1
1798,38,49800.0,2,0.07,1,online,33.18,5,0
2980,68,72300.0,2,0.073,285,in_store,55.97,25,1
1442,44,50700.0,3,0.045,501,online,38.41,10,1
3443,41,68000.0,2,0.002,266,in_store,41.66,5,1
4885,45,56000.0,3,0.185,131,in_store,52.08,0,1
1536,28,58200.0,2,0.156,278,online,36.88,20,1
3459,37,26600.0,1,0.069,270,in_store,27.6,15,1
1274,44,94700.0,2,0.2,428,online,35.57,15,1
2468,56,69200.0,4,0.192,562,in_store,33.65,0,0
608,45,50400.0,2,0.028,591,in_store,45.3,0,0
3403,31,33200.0,2,0.076,1,in_store,39.16,20,0
1713,48,53800.0,3,0.0,437,online,37.35,0,1
2200,30,50900.0,2,0.105,369,in_store,30.48,0,1
956,56,58500.0,4,0.303,353,online,49.92,15,1
2580,56,56300.0,3,0.077,1,in_store,60.47,10,1
3916,37,40900.0,4,0.165,885,online,41.58,25,1
4436,50,40700.0,1,0.125,184,in_store,28.56,0,0
4803,40,51200.0,9,0.302,491,in_store,43.72,0,1
3704,31,57100.0,1,0.16,382,in_store,42.28,0,1
404,35,42000.0,1,0.045,814,online,19.74,0,1
2072,23,47900.0,1,0.009,591,in_store,49.64,15,0
4766,44,29900.0,4,0.17,754,online,31.33,0,1
1978,43,55500.0,2,0.156,59,in_store,45.05,20,1
159,34,31800.0,4,0.133,199,in_store,27.98,0,1
1749,34,41000.0,0,0.14,369,online,43.88,0,1
2910,47,15000.0,3,0.0,367,in_store,29.95,0,0
3551,31,42200.0,3,0.019,441,online,35.22,0,1
903,38,41600.0,0,0.097,1,online,46.29,15,1
353,33,55400.0,2,0.0,142,online,39.99,0,0
1231,33,40700.0,2,0.141,387,in_store,43.35,15,1
4681,59,56200.0,1,0.172,563,in_store,45.67,0,1
2141,39,24000.0,2,0.055,428,in_store,47.18,0,1
445,36,60000.0,1,0.073,244,online,61.39,25,0
4959,47,38600.0,3,0.142,521,online,40.04,0,1
755,61,47000.0,3,0.038,342,in_store,48.26,0,0
1738,38,59100.0,5,0.239,506,online,41.89,0,0
2972,39,51600.0,1,0.061,1,online,23.45,20,1
4990,50,73000.0,5,0.127,349,online,35.08,20,1
2921,31,38800.0,0,0.17,134,online,41.54,0,0
312,45,33400.0,2,0.124,765,in_store,38.92,0,0
549,48,56100.0,2,0.044,1,in_store,33.99,15,1
4640,33,48400.0,1,0.083,145,in_store,43.1,0,1
4772,18,47700.0,4,0.096,86,in_store,25.89,0,1
1990,24,16000.0,1,0.039,45,in_store,29.87,0,1
307,36,44600.0,1,0.0,1,online,38.87,10,0
2336,41,66100.0,2,0.132,263,in_store,44.17,0,1
695,30,48300.0,4,0.215,1,online,23.44,10,1
2357,42,49000.0,2,0.0,607,in_store,39.26,0,1
1928,28,33600.0,0,0.004,147,in_store,41.34,25,1
685,35,27000.0,0,0.048,51,in_store,33.22,0,1
750,29,35800.0,1,0.173,158,in_store,33.27,5,1
4675,43,66500.0,4,0.129,210,online,36.44,5,1
1267,30,44800.0,3,0.163,174,online,40.28,20,1
3983,36,15000.0,0,0.0,48,online,20.58,15,1
3546,32,28200.0,2,0.034,235,online,32.85,0,0
4771,42,63800.0,3,0.093,1,in_store,47.77,20,0
4003,43,49000.0,2,0.0,524,in_store,44.62,0,1
3084,34,23300.0,0,0.013,336,online,22.6,10,0
3062,42,32500.0,2,0.056,410,online,42.28,5,0
3026,40,54600.0,4,0.224,907,in_store,39.02,0,1
971,37,49900.0,2,0.156,286,online,50.16,0,0
14,54,80300.0,4,0.204,1,in_store,61.21,20,0
874,41,46400.0,0,0.0,145,in_store,46.65,0,0
809,36,34200.0,2,0.053,1,in_store,30.65,0,0
3199,52,38300.0,2,0.03,41,in_store,46.85,0,1
515,49,45600.0,1,0.097,1,in_store,41.57,0,0
4483,45,48300.0,1,0.178,77,online,32.82,25,1
410,24,41800.0,1,0.147,628,online,46.46,20,0
3424,28,54900.0,3,0.123,219,online,41.93,0,0
4353,41,40400.0,3,0.194,1,online,29.28,0,1
208,25,19900.0,0,0.038,64,online,16.51,0,1
3239,51,59300.0,0,0.027,307,online,47.58,0,0
459,44,57600.0,5,0.146,484,in_store,27.39,25,1
3671,46,60900.0,3,0.168,193,online,45.38,5,1
2431,22,22000.0,2,0.025,531,online,21.38,0,0
3979,49,21500.0,1,0.117,141,in_store,24.04,0,0
111,45,46100.0,3,0.184,424,online,20.85,15,1
3765,39,65800.0,6,0.062,301,in_store,47.45,0,1
4063,32,46200.0,1,0.004,141,in_store,29.02,5,1
1884,41,40400.0,2,0.0,1,online,24.03,0,0
1714,39,33000.0,3,0.167,357,online,35.48,20,1
3977,44,49100.0,1,0.0,753,in_store,51.12,30,0
3415,27,46100.0,2,0.063,229,in_store,40.85,0,0
553,44,56600.0,3,0.082,573,in_store,28.75,15,1
1440,53,75800.0,3,0.096,1,online,48.41,0,1
2271,45,57400.0,1,0.045,166,in_store,53.85,15,1
3145,35,22600.0,1,0.0,253,in_store,36.89,0,1
2822,44,63100.0,4,0.172,348,in_store,52.17,20,0
4792,18,41000.0,0,0.204,283,in_store,41.05,0,0
1926,26,20900.0,0,0.031,444,in_store,20.42,0,0
635,36,42500.0,2,0.068,659,online,34.81,20,1
4816,18,36600.0,1,0.005,71,in_store,38.74,0,0
317,41,57500.0,1,0.083,1,in_store,34.93,25,1
4227,45,30700.0,4,0.095,231,in_store,28.9,5,0
4710,47,45300.0,2,0.093,141,online,26.53,5,0
1329,39,59900.0,3,0.171,532,online,43.07,0,0
428,61,61600.0,3,0.071,319,online,44.74,0,1
4042,38,62500.0,3,0.132,1,in_store,34.27,0,0
106,38,31800.0,3,0.177,724,in_store,36.37,0,1
3042,39,46600.0,1,0.0,1,online,46.66,20,0
143,18,22700.0,3,0.277,469,online,27.04,20,0
2170,33,67400.0,3,0.068,159,in_store,29.16,20,1
3345,22,15000.0,1,0.066,589,online,18.98,0,0
90,45,79400.0,4,0.211,355,online,52.73,10,0
2919,28,45800.0,2,0.0,465,online,33.9,0,0
3238,49,55200.0,0,0.0,396,online,44.08,20,0
2242,30,24300.0,1,0.091,408,in_store,39.2,0,1
3175,49,59000.0,1,0.213,353,online,42.72,15,0
3428,46,51500.0,1,0.088,277,in_store,50.66,0,0
2164,48,56100.0,5,0.089,329,in_store,40.81,0,1
2637,36,69500.0,8,0.165,284,in_store,46.32,0,1
1950,64,73700.0,4,0.317,49,in_store,56.66,10,1
1769,29,64200.0,2,0.162,1,online,51.53,10,0
3299,35,34200.0,2,0.078,404,online,20.75,0,0
2273,48,29100.0,3,0.163,201,online,22.39,0,1
2,28,32500.0,1,0.049,1,in_store,29.06,10,0
3542,44,35200.0,2,0.038,391,in_store,29.87,25,1
4968,27,32500.0,0,0.092,158,online,24.74,0,1
1952,43,75300.0,7,0.313,444,in_store,56.51,25,1
936,47,32900.0,0,0.012,165,online,32.36,15,0
4307,43,45600.0,2,0.0,504,in_store,23.87,0,1
2721,42,27200.0,0,0.025,158,online,43.49,15,1
4105,36,30200.0,2,0.1,620,online,30.16,0,0
1110,50,41600.0,1,0.0,61,in_store,41.36,0,1
3606,50,35900.0,5,0.213,444,online,32.37,0,1
592,43,50100.0,2,0.216,145,in_store,32.63,0,1
1696,45,32600.0,3,0.114,580,in_store,28.3,25,0
3480,40,45800.0,4,0.009,202,in_store,36.13,20,1
2937,19,22600.0,1,0.03,252,in_store,15.66,0,0
4214,38,62000.0,4,0.058,642,online,51.92,0,0
3427,45,49600.0,0,0.009,356,online,36.73,0,1
1577,40,54200.0,1,0.242,164,in_store,28.1,20,1
3973,43,46400.0,1,0.144,1,in_store,35.46,0,0
214,34,34600.0,5,0.084,418,online,30.76,25,1
779,41,65800.0,1,0.081,785,online,61.02,0,1
1416,30,23200.0,2,0.169,254,online,29.62,20,1
4770,59,30500.0,4,0.147,33,online,33.98,0,1
2044,31,69400.0,2,0.176,413,online,51.28,0,0
2849,49,29200.0,2,0.0,235,in_store,28.59,0,1
4548,55,31200.0,2,0.168,371,online,40.56,25,0
3682,47,60700.0,0,0.078,518,online,34.92,0,0
3832,66,61800.0,1,0.068,208,in_store,48.53,0,1
1568,42,31600.0,2,0.177,559,online,34.41,20,0
166,29,27200.0,2,0.17,161,in_store,41.48,15,0
4725,43,39400.0,0,0.047,824,in_store,49.44,0,1
3602,69,78100.0,2,0.0,356,in_store,71.58,20,1
4937,43,46800.0,3,0.1,33,in_store,34.34,0,1
1344,34,29100.0,3,0.137,88,in_store,36.91,0,1
2014,40,39500.0,1,0.048,104,in_store,30.52,0,0
274,65,71800.0,2,0.0,426,in_store,47.47,0,0
72,26,34900.0,1,0.192,400,online,35.32,0,1
3906,69,68500.0,5,0.286,443,online,39.7,10,1
1088,21,42800.0,1,0.148,348,in_store,38.74,30,0
395,48,55300.0,2,0.109,756,online,47.68,0,1
584,27,20500.0,1,0.081,605,in_store,40.75,0,0
1368,56,41500.0,6,0.164,622,online,32.93,25,1
4998,49,53000.0,2,0.0,374,in_store,43.2,0,0
4653,45,60000.0,8,0.186,439,in_store,47.04,0,0
2549,19,42100.0,1,0.199,1,in_store,46.41,15,0
1014,20,32100.0,1,0.0,172,online,46.67,15,0
4908,28,55500.0,3,0.0,1029,in_store,39.22,20,0
3004,21,25300.0,2,0.095,547,in_store,24.21,0,0
4948,44,42400.0,4,0.102,386,online,45.15,5,1
4182,41,39300.0,0,0.0,281,in_store,31.98,0,0
3549,31,40500.0,1,0.177,1,online,36.04,20,1
1764,27,57000.0,1,0.0,16,in_store,49.77,0,0
1876,18,41400.0,4,0.16,198,online,36.93,0,1
1260,34,26400.0,1,0.093,254,in_store,30.03,0,0
4541,53,43000.0,2,0.209,381,in_store,47.13,15,0
2254,18,28500.0,1,0.022,58,in_store,14.12,0,1
2782,32,37000.0,6,0.227,696,online,51.47,10,1
3611,48,83800.0,5,0.075,483,in_store,57.39,5,0
527,57,64100.0,1,0.13,141,online,39.8,0,0
4748,25,22900.0,2,0.126,495,online,34.92,25,0
2947,59,67700.0,5,0.16,7,in_store,49.84,0,1
378,18,25300.0,1,0.032,309,online,33.2,0,1
1560,38,41500.0,1,0.156,241,in_store,30.33,25,1
3839,36,20000.0,1,0.059,501,in_store,21.17,0,0
1964,37,50100.0,1,0.072,256,online,36.39,25,1
4743,39,26700.0,2,0.0,86,online,20.47,0,1
349,21,39700.0,0,0.125,388,in_store,35.92,0,0
2435,37,28600.0,2,0.193,1,online,6.25,25,1
2247,21,15000.0,0,0.0,200,in_store,21.5,0,1
4467,40,42600.0,1,0.0,77,in_store,42.0,0,0
1710,38,66500.0,2,0.207,319,in_store,47.42,0,1
1051,25,23900.0,1,0.0,10,in_store,24.27,0,1
591,25,35900.0,0,0.098,159,in_store,39.57,0,1
520,60,44600.0,1,0.11,398,in_store,43.2,0,0
4504,50,79800.0,4,0.282,1,in_store,41.33,15,0
4754,23,43200.0,0,0.069,357,online,39.75,0,0
2478,43,50200.0,5,0.136,765,in_store,44.7,0,1
1084,41,29600.0,2,0.279,608,in_store,11.41,5,1
3607,20,58500.0,4,0.126,215,in_store,27.88,25,0
4789,64,77200.0,3,0.176,626,in_store,51.75,10,1
4520,19,24700.0,0,0.062,1,in_store,31.21,0,1
1295,43,30300.0,0,0.205,435,in_store,48.15,0,0
1810,52,47900.0,4,0.116,1,online,29.2,0,0
792,25,35300.0,1,0.073,328,online,39.33,0,0
793,46,43000.0,1,0.148,104,online,34.73,0,0
4319,29,47200.0,3,0.174,1,in_store,26.85,10,0
1856,32,40000.0,1,0.089,287,online,24.46,0,1
4768,53,16500.0,0,0.048,86,in_store,23.74,0,0
1981,42,70900.0,1,0.055,1,online,48.06,15,1
3234,50,53600.0,3,0.005,599,in_store,53.81,0,0
3927,49,51700.0,0,0.129,829,online,30.23,10,0
3401,45,41700.0,1,0.0,218,in_store,35.55,25,1
3329,32,28200.0,3,0.022,573,in_store,45.31,25,1
1531,47,45900.0,3,0.17,321,in_store,38.11,0,1
1411,35,68300.0,2,0.077,656,in_store,38.26,10,0
4305,40,36000.0,0,0.04,394,in_store,27.2,0,1
4981,47,31100.0,3,0.156,516,online,30.3,25,0
84,35,38600.0,4,0.277,14,in_store,29.15,15,0
869,33,47400.0,1,0.036,140,in_store,38.57,0,0
2351,48,71600.0,7,0.227,738,in_store,53.04,0,1
21,38,32300.0,3,0.06,233,in_store,23.48,20,1
3440,63,60200.0,0,0.099,444,in_store,45.44,5,0
2796,48,33000.0,1,0.124,1,online,25.92,0,1
4583,42,58100.0,2,0.064,633,in_store,49.26,15,1
1563,30,45300.0,0,0.0,1,online,35.32,0,0
3094,31,40600.0,1,0.066,204,online,48.84,25,0
3156,31,23800.0,0,0.139,320,online,18.58,0,0
974,47,49500.0,4,0.304,395,in_store,41.11,15,0
1711,33,58400.0,2,0.164,243,online,54.11,10,0
3202,54,29700.0,4,0.187,1,in_store,31.95,0,0
4000,25,36400.0,1,0.155,109,online,20.26,0,0
4830,18,24200.0,0,0.012,607,online,32.69,0,1
1099,52,68800.0,2,0.052,1,in_store,26.55,0,1
4261,44,56800.0,3,0.137,229,in_store,49.55,0,1
2845,32,53600.0,0,0.095,389,in_store,37.5,5,0
887,55,61400.0,1,0.135,549,online,44.01,10,1
4942,34,29100.0,1,0.03,310,in_store,35.31,20,1
4850,40,45100.0,2,0.08,543,in_store,41.65,0,0
4591,50,42500.0,2,0.131,675,online,41.08,0,1
3831,28,15000.0,1,0.0,261,in_store,18.84,0,0
4412,38,50200.0,0,0.0,232,in_store,46.01,20,0
516,44,42200.0,2,0.177,498,in_store,28.89,20,0
4631,19,41700.0,2,0.026,441,online,33.85,0,1
738,50,62300.0,2,0.132,573,in_store,45.58,0,0
1454,35,46900.0,1,0.111,489,in_store,44.02,20,1
3990,29,21200.0,1,0.015,248,online,38.51,0,0
4711,45,23700.0,1,0.136,200,online,17.61,15,0
2507,58,30400.0,0,0.04,362,online,28.16,0,1
2995,34,32400.0,1,0.005,1,in_store,22.71,0,0
2127,66,57700.0,5,0.199,1,online,39.81,25,1
2927,50,52600.0,0,0.045,293,in_store,41.41,0,1
4756,33,66000.0,5,0.23,157,online,64.35,0,0
907,37,44100.0,1,0.065,75,online,38.67,0,0
3666,21,15000.0,2,0.179,96,in_store,24.97,0,1
1031,54,60400.0,3,0.133,129,in_store,43.82,20,0
2508,44,36200.0,3,0.187,276,in_store,38.96,20,1
2429,40,42900.0,3,0.079,259,online,45.87,5,1
948,18,16700.0,1,0.114,527,online,19.69,25,1
3825,36,54000.0,4,0.187,239,online,32.94,0,1
4086,40,50600.0,3,0.191,1,in_store,39.98,20,1
716,25,31300.0,0,0.055,233,in_store,35.84,0,0
4074,57,73200.0,3,0.0,323,online,50.88,5,1
687,49,74700.0,1,0.098,244,in_store,50.51,10,0
704,39,45000.0,1,0.0,218,in_store,34.07,0,0
3342,49,51200.0,3,0.108,512,in_store,42.91,5,1
2354,42,47700.0,4,0.221,531,in_store,36.77,0,1
2258,43,36700.0,5,0.135,699,in_store,23.11,15,1
3568,26,36100.0,0,0.0,251,in_store,11.06,0,0
474,42,41000.0,0,0.029,308,in_store,50.38,0,0
22,32,56200.0,3,0.056,495,online,50.59,30,1
2753,21,15000.0,0,0.224,532,online,27.03,20,1
886,43,70800.0,5,0.224,442,online,56.22,25,1
2449,49,68700.0,6,0.178,327,online,44.34,25,1
918,46,51700.0,4,0.081,635,in_store,32.7,5,1
4438,50,46500.0,1,0.0,383,online,43.13,0,1
4677,45,55300.0,2,0.032,577,in_store,39.4,20,1
2240,36,38300.0,1,0.0,498,in_store,45.86,0,1
3863,26,29900.0,1,0.139,289,online,33.59,25,0
3396,47,44500.0,4,0.0,753,in_store,26.63,0,0
1266,39,27500.0,1,0.019,113,online,32.14,20,0
484,47,71600.0,2,0.08,180,online,39.91,15,1
4348,18,30100.0,0,0.021,435,online,26.13,5,0
2964,31,22700.0,2,0.101,281,in_store,21.26,20,0
1220,56,46200.0,2,0.0,189,in_store,31.18,0,1
278,27,29200.0,0,0.009,1,in_store,37.4,10,0
989,36,45300.0,2,0.226,157,in_store,37.19,15,1
2085,52,66800.0,3,0.319,697,online,43.13,10,1
1246,41,64900.0,1,0.069,111,in_store,46.61,0,0
2383,22,34000.0,3,0.139,318,in_store,42.98,0,0
572,39,39500.0,2,0.134,620,in_store,45.19,0,1
1436,39,47800.0,6,0.135,597,in_store,46.51,0,1
994,56,51900.0,1,0.0,412,online,54.15,15,0
3468,18,15000.0,1,0.163,356,in_store,24.58,10,0
3998,37,19300.0,2,0.094,318,in_store,28.15,0,0
586,64,64600.0,1,0.166,196,in_store,46.63,20,0
3677,27,15000.0,0,0.093,124,in_store,27.08,15,1
2515,41,60500.0,1,0.024,1,in_store,51.79,0,0
1350,39,44800.0,6,0.256,178,in_store,34.52,0,0
1008,36,21300.0,3,0.021,552,in_store,26.83,15,0
675,50,47500.0,1,0.054,64,online,31.85,15,1
2413,20,24300.0,0,0.274,180,online,28.45,0,0
2904,34,33400.0,0,0.04,469,online,39.28,0,0
448,36,42100.0,2,0.095,559,in_store,32.74,0,1
3489,41,36100.0,1,0.016,1,in_store,27.63,20,0
4905,65,45400.0,2,0.134,45,in_store,42.86,0,1
3722,48,85300.0,2,0.09,75,in_store,34.28,0,0
360,38,42000.0,1,0.021,592,in_store,34.57,20,1
2065,36,66300.0,2,0.1,334,in_store,56.11,10,1
4460,43,72000.0,3,0.092,555,in_store,58.03,20,0
3829,43,20800.0,4,0.118,483,in_store,17.98,0,0
1691,34,37500.0,0,0.0,243,in_store,34.44,0,1
4337,42,47900.0,4,0.0,321,online,33.76,0,1
1549,47,15000.0,1,0.027,1,in_store,29.47,0,1
1248,18,22600.0,1,0.037,50,online,29.46,0,0
1986,37,49400.0,2,0.124,699,in_store,42.7,0,0
295,37,44800.0,1,0.012,391,in_store,15.57,10,1
1548,30,63700.0,2,0.266,591,in_store,44.89,0,1
2013,48,45000.0,1,0.046,119,in_store,47.12,0,0
589,43,44700.0,3,0.0,261,in_store,46.29,0,1
3330,37,56300.0,0,0.0,212,in_store,49.8,0,0
2404,32,26100.0,0,0.065,180,in_store,34.99,15,0
2130,53,46400.0,4,0.169,780,in_store,33.78,0,0
4399,28,26100.0,1,0.08,262,online,33.34,20,1
2411,29,49800.0,1,0.0,455,online,39.12,20,0
2720,27,15400.0,1,0.003,563,online,20.28,0,0
4565,46,30800.0,2,0.148,667,in_store,35.59,0,0
426,36,33200.0,2,0.183,508,online,28.25,25,1
2583,39,54700.0,2,0.023,227,online,37.65,5,1
1055,23,32100.0,1,0.0,620,online,32.87,0,0
3985,30,43900.0,3,0.155,182,online,26.64,0,0
4573,44,44600.0,1,0.136,29,online,50.19,20,0
557,31,42800.0,2,0.076,206,online,35.35,5,0
4369,38,33800.0,1,0.004,285,in_store,25.27,0,1
3957,31,15000.0,1,0.036,1,in_store,29.55,0,1
4723,39,15000.0,1,0.0,206,in_store,36.0,30,1
2470,40,57200.0,2,0.026,254,in_store,40.68,0,1
4721,18,50200.0,0,0.0,196,online,46.04,0,1
356,43,60500.0,0,0.121,95,in_store,49.36,10,0
1194,49,48400.0,1,0.227,39,online,45.32,10,1
1717,33,33900.0,6,0.171,852,in_store,49.97,0,1
3417,41,60100.0,5,0.127,529,in_store,34.59,20,1
2605,54,47100.0,5,0.179,92,online,44.22,20,1
4359,35,47700.0,1,0.107,245,in_store,40.51,0,1
2829,20,48700.0,1,0.021,101,in_store,48.69,0,1
1705,43,32300.0,2,0.185,474,online,35.58,0,0
2864,77,65900.0,1,0.132,411,in_store,35.4,20,0
2619,31,35300.0,3,0.024,1,online,28.28,0,1
2401,35,44700.0,3,0.058,323,online,39.8,20,0
2140,55,62200.0,2,0.061,1,online,50.81,0,0
3240,26,38600.0,3,0.05,242,online,36.0,0,1
2384,34,34700.0,1,0.149,574,in_store,37.86,0,1
3219,67,76900.0,10,0.239,1066,online,54.43,15,1
4193,47,30800.0,3,0.0,558,in_store,30.62,0,0
