customer_id,optimal_discount,discount_fraction,predicted_revenue,marketing_cost
3513,0.0,0.0,19.79,0.0
1251,0.0,0.0,16.68,0.0
4818,5.0,0.05,19.76,2.02
4299,0.0,0.0,13.59,0.0
3285,0.0,0.0,22.44,0.0
2934,0.0,0.0,12.3,0.0
4176,0.0,0.0,18.35,0.0
1853,5.0,0.05,23.03,2.36
4880,0.0,0.0,21.01,0.0
2106,0.0,0.0,12.87,0.0
134,5.0,0.05,15.37,1.57
929,0.0,0.0,24.57,0.0
824,0.0,0.0,20.07,0.0
4554,5.0,0.05,14.28,1.46
1532,0.0,0.0,22.6,0.0
1215,0.0,0.0,16.53,0.0
505,0.0,0.0,21.29,0.0
4286,5.0,0.05,20.02,2.05
1997,0.0,0.0,17.59,0.0
3073,0.0,0.0,12.04,0.0
1959,0.0,0.0,17.9,0.0
1385,0.0,0.0,17.38,0.0
895,5.0,0.05,15.91,1.63
456,5.0,0.05,24.82,2.54
4647,5.0,0.05,16.37,1.67
3710,0.0,0.0,19.6,0.0
4629,5.0,0.05,28.44,2.92
4269,0.0,0.0,20.47,0.0
3523,0.0,0.0,17.19,0.0
4135,5.0,0.05,13.86,1.42
3603,25.0,0.25,8.33,4.21
714,0.0,0.0,29.32,0.0
4187,5.0,0.05,26.68,2.73
2215,25.0,0.25,9.4,4.75
2924,10.0,0.1,8.51,1.74
1811,0.0,0.0,18.23,0.0
3487,0.0,0.0,17.86,0.0
3142,0.0,0.0,23.71,0.0
1828,0.0,0.0,12.33,0.0
1156,0.0,0.0,28.0,0.0
1325,0.0,0.0,25.72,0.0
4313,5.0,0.05,18.23,1.87
511,0.0,0.0,16.47,0.0
1681,10.0,0.1,15.91,3.25
500,0.0,0.0,19.11,0.0
4547,0.0,0.0,14.83,0.0
1857,0.0,0.0,24.9,0.0
1389,5.0,0.05,16.78,1.72
3720,5.0,0.05,20.93,2.15
2387,0.0,0.0,14.91,0.0
3237,5.0,0.05,19.65,2.01
1541,5.0,0.05,15.74,1.61
1218,5.0,0.05,12.76,1.31
2682,0.0,0.0,16.19,0.0
2994,5.0,0.05,16.15,1.65
1192,0.0,0.0,29.76,0.0
1543,5.0,0.05,19.34,1.98
3302,0.0,0.0,15.33,0.0
3325,0.0,0.0,16.39,0.0
2540,5.0,0.05,20.5,2.1
954,0.0,0.0,14.98,0.0
4331,5.0,0.05,20.94,2.15
733,5.0,0.05,28.33,2.9
1157,0.0,0.0,22.51,0.0
3295,0.0,0.0,24.17,0.0
2983,0.0,0.0,24.13,0.0
2157,5.0,0.05,13.73,1.41
1063,5.0,0.05,18.75,1.92
2617,0.0,0.0,21.08,0.0
1168,5.0,0.05,5.58,0.57
3223,5.0,0.05,13.12,1.34
3637,5.0,0.05,18.85,1.93
2939,0.0,0.0,18.23,0.0
4492,0.0,0.0,14.05,0.0
3141,0.0,0.0,19.61,0.0
144,5.0,0.05,16.86,1.73
3578,5.0,0.05,20.37,2.09
2783,0.0,0.0,18.34,0.0
718,5.0,0.05,18.55,1.9
1820,10.0,0.1,19.72,4.03
2503,0.0,0.0,9.28,0.0
4361,0.0,0.0,25.69,0.0
4172,0.0,0.0,20.02,0.0
396,0.0,0.0,21.58,0.0
4847,0.0,0.0,24.53,0.0
4493,0.0,0.0,9.49,0.0
1366,0.0,0.0,22.72,0.0
4569,0.0,0.0,22.68,0.0
596,0.0,0.0,21.07,0.0
3953,0.0,0.0,20.74,0.0
2915,0.0,0.0,14.5,0.0
2327,0.0,0.0,18.76,0.0
3767,0.0,0.0,20.91,0.0
3441,5.0,0.05,17.2,1.76
3852,5.0,0.05,13.01,1.33
4133,0.0,0.0,26.43,0.0
4602,5.0,0.05,17.83,1.83
2144,0.0,0.0,23.27,0.0
1572,5.0,0.05,12.72,1.3
4080,25.0,0.25,13.86,7.02
1123,20.0,0.2,12.06,4.9
2787,5.0,0.05,11.71,1.2
2968,5.0,0.05,18.63,1.91
2505,0.0,0.0,24.27,0.0
3466,5.0,0.05,26.77,2.74
676,0.0,0.0,20.49,0.0
2809,0.0,0.0,23.54,0.0
3349,0.0,0.0,17.63,0.0
729,5.0,0.05,19.22,1.97
413,10.0,0.1,14.33,2.93
3147,0.0,0.0,22.44,0.0
1517,0.0,0.0,21.97,0.0
826,0.0,0.0,16.56,0.0
3268,30.0,0.3,12.59,7.61
3975,0.0,0.0,16.38,0.0
617,0.0,0.0,20.38,0.0
115,0.0,0.0,31.18,0.0
418,0.0,0.0,28.03,0.0
3070,5.0,0.05,19.65,2.01
1626,20.0,0.2,20.45,8.31
4961,30.0,0.3,6.13,3.71
4186,0.0,0.0,20.94,0.0
2897,0.0,0.0,13.4,0.0
4682,0.0,0.0,23.75,0.0
2083,0.0,0.0,21.79,0.0
754,0.0,0.0,24.78,0.0
2547,0.0,0.0,22.25,0.0
3970,0.0,0.0,18.62,0.0
3374,0.0,0.0,18.86,0.0
4108,0.0,0.0,14.93,0.0
2445,0.0,0.0,14.28,0.0
4381,5.0,0.05,24.34,2.49
1067,0.0,0.0,17.06,0.0
3914,0.0,0.0,12.11,0.0
3499,0.0,0.0,20.87,0.0
2739,0.0,0.0,24.75,0.0
4001,0.0,0.0,21.13,0.0
1569,0.0,0.0,15.18,0.0
2428,5.0,0.05,10.05,1.03
3747,0.0,0.0,18.44,0.0
4650,0.0,0.0,20.3,0.0
1688,0.0,0.0,20.93,0.0
852,0.0,0.0,19.07,0.0
3547,5.0,0.05,19.78,2.03
896,0.0,0.0,21.11,0.0
4593,5.0,0.05,19.21,1.97
336,10.0,0.1,15.76,3.22
2840,0.0,0.0,20.19,0.0
3088,5.0,0.05,12.49,1.28
1349,0.0,0.0,21.09,0.0
1016,5.0,0.05,14.66,1.5
2817,5.0,0.05,14.79,1.51
1632,0.0,0.0,16.6,0.0
2490,0.0,0.0,15.18,0.0
3731,0.0,0.0,17.85,0.0
3252,0.0,0.0,13.78,0.0
4645,0.0,0.0,26.2,0.0
2071,0.0,0.0,17.6,0.0
4453,0.0,0.0,23.9,0.0
4893,20.0,0.2,13.75,5.59
1636,0.0,0.0,19.37,0.0
2480,0.0,0.0,17.95,0.0
2266,5.0,0.05,18.4,1.88
2960,0.0,0.0,20.97,0.0
4742,0.0,0.0,18.75,0.0
3060,0.0,0.0,25.06,0.0
2142,5.0,0.05,16.15,1.65
3119,0.0,0.0,17.27,0.0
4757,0.0,0.0,24.54,0.0
4046,0.0,0.0,21.03,0.0
3357,5.0,0.05,16.98,1.74
2745,0.0,0.0,14.76,0.0
3507,0.0,0.0,23.0,0.0
1680,0.0,0.0,15.78,0.0
4250,0.0,0.0,30.4,0.0
3148,0.0,0.0,14.24,0.0
2295,0.0,0.0,18.05,0.0
581,0.0,0.0,16.4,0.0
1471,5.0,0.05,18.92,1.94
4071,0.0,0.0,20.13,0.0
3344,0.0,0.0,13.17,0.0
4584,0.0,0.0,20.19,0.0
3673,0.0,0.0,26.7,0.0
560,5.0,0.05,14.51,1.49
2850,0.0,0.0,34.7,0.0
513,5.0,0.05,10.98,1.12
1082,5.0,0.05,11.3,1.16
1665,0.0,0.0,16.57,0.0
1013,5.0,0.05,17.2,1.76
1932,0.0,0.0,23.06,0.0
1151,5.0,0.05,19.42,1.99
2839,0.0,0.0,25.64,0.0
117,0.0,0.0,29.68,0.0
741,0.0,0.0,22.24,0.0
4817,0.0,0.0,19.85,0.0
3676,5.0,0.05,22.98,2.35
831,5.0,0.05,13.72,1.41
120,0.0,0.0,15.47,0.0
4790,5.0,0.05,24.2,2.48
4749,0.0,0.0,19.91,0.0
636,5.0,0.05,8.02,0.82
4466,5.0,0.05,20.04,2.05
4365,0.0,0.0,11.72,0.0
4143,5.0,0.05,17.48,1.79
992,5.0,0.05,22.31,2.29
877,0.0,0.0,25.78,0.0
5,0.0,0.0,19.51,0.0
3052,5.0,0.05,17.46,1.79
3125,0.0,0.0,15.82,0.0
2661,0.0,0.0,14.09,0.0
2492,0.0,0.0,20.3,0.0
3855,5.0,0.05,22.67,2.32
1716,5.0,0.05,14.63,1.5
1149,0.0,0.0,8.52,0.0
3262,0.0,0.0,15.53,0.0
575,0.0,0.0,22.11,0.0
3770,5.0,0.05,15.19,1.56
3737,0.0,0.0,23.65,0.0
4147,5.0,0.05,15.97,1.64
854,20.0,0.2,14.2,5.78
1983,5.0,0.05,15.71,1.61
2775,5.0,0.05,17.8,1.82
1167,0.0,0.0,29.27,0.0
972,0.0,0.0,20.58,0.0
2702,5.0,0.05,15.25,1.56
4496,0.0,0.0,22.48,0.0
3848,0.0,0.0,14.39,0.0
2369,0.0,0.0,26.04,0.0
4116,10.0,0.1,5.58,1.14
4132,0.0,0.0,17.28,0.0
2951,0.0,0.0,14.86,0.0
525,0.0,0.0,22.21,0.0
2456,5.0,0.05,20.38,2.09
1842,30.0,0.3,11.01,6.63
538,0.0,0.0,21.67,0.0
2807,0.0,0.0,16.52,0.0
4342,0.0,0.0,24.36,0.0
3176,5.0,0.05,16.35,1.67
785,5.0,0.05,19.64,2.01
4058,0.0,0.0,16.7,0.0
1410,0.0,0.0,23.3,0.0
2538,5.0,0.05,14.15,1.45
155,0.0,0.0,21.58,0.0
3010,0.0,0.0,10.82,0.0
1687,5.0,0.05,21.56,2.21
2902,0.0,0.0,16.91,0.0
4960,0.0,0.0,10.32,0.0
3864,0.0,0.0,16.4,0.0
2734,5.0,0.05,13.01,1.33
1896,30.0,0.3,11.44,6.92
570,0.0,0.0,14.61,0.0
1817,0.0,0.0,17.79,0.0
2066,0.0,0.0,20.29,0.0
128,0.0,0.0,23.46,0.0
3395,0.0,0.0,21.17,0.0
3328,0.0,0.0,20.72,0.0
4997,5.0,0.05,22.6,2.31
2976,0.0,0.0,15.45,0.0
981,5.0,0.05,15.82,1.62
2301,5.0,0.05,12.36,1.27
191,0.0,0.0,22.23,0.0
1140,0.0,0.0,22.69,0.0
700,0.0,0.0,9.13,0.0
4791,0.0,0.0,17.8,0.0
607,5.0,0.05,15.59,1.6
4277,0.0,0.0,24.94,0.0
302,10.0,0.1,14.81,3.02
3421,5.0,0.05,17.31,1.77
4831,5.0,0.05,15.51,1.59
1061,0.0,0.0,13.08,0.0
2566,0.0,0.0,12.03,0.0
1070,10.0,0.1,13.61,2.78
2525,0.0,0.0,16.68,0.0
2206,5.0,0.05,12.21,1.25
1244,0.0,0.0,20.91,0.0
17,0.0,0.0,15.05,0.0
3121,0.0,0.0,25.27,0.0
4643,10.0,0.1,18.38,3.75
816,20.0,0.2,19.53,7.94
3068,0.0,0.0,16.84,0.0
4795,10.0,0.1,20.21,4.13
960,0.0,0.0,25.02,0.0
226,0.0,0.0,22.55,0.0
3355,0.0,0.0,18.31,0.0
2486,0.0,0.0,18.81,0.0
563,0.0,0.0,20.25,0.0
3437,5.0,0.05,19.27,1.97
1694,0.0,0.0,18.46,0.0
1046,0.0,0.0,9.49,0.0
3447,0.0,0.0,22.66,0.0
4566,0.0,0.0,21.12,0.0
955,5.0,0.05,14.88,1.52
4996,5.0,0.05,18.49,1.89
2736,15.0,0.15,15.21,4.64
4914,0.0,0.0,20.42,0.0
4736,20.0,0.2,12.56,5.1
4834,10.0,0.1,14.72,3.0
1219,0.0,0.0,25.83,0.0
1528,5.0,0.05,13.79,1.41
3988,5.0,0.05,14.86,1.52
1301,0.0,0.0,24.86,0.0
4902,0.0,0.0,16.83,0.0
161,20.0,0.2,8.28,3.35
4068,0.0,0.0,32.5,0.0
957,5.0,0.05,15.94,1.63
3792,0.0,0.0,21.38,0.0
3235,5.0,0.05,19.18,1.96
2870,5.0,0.05,16.85,1.73
3778,10.0,0.1,15.83,3.23
4434,0.0,0.0,19.83,0.0
2962,0.0,0.0,14.64,0.0
2201,0.0,0.0,21.83,0.0
99,5.0,0.05,11.18,1.15
2558,0.0,0.0,28.19,0.0
3184,0.0,0.0,23.04,0.0
254,0.0,0.0,22.06,0.0
3924,0.0,0.0,18.99,0.0
4200,0.0,0.0,14.27,0.0
1446,5.0,0.05,19.32,1.98
1649,0.0,0.0,23.59,0.0
4683,0.0,0.0,23.15,0.0
4724,0.0,0.0,20.73,0.0
3992,0.0,0.0,17.58,0.0
1697,0.0,0.0,13.69,0.0
3192,5.0,0.05,22.89,2.34
4500,10.0,0.1,17.27,3.53
1155,5.0,0.05,27.14,2.78
2256,25.0,0.25,14.13,7.17
1683,5.0,0.05,6.0,0.61
3171,5.0,0.05,22.1,2.26
2057,0.0,0.0,27.4,0.0
4091,5.0,0.05,14.99,1.53
3109,0.0,0.0,16.96,0.0
4549,0.0,0.0,13.07,0.0
3724,0.0,0.0,20.49,0.0
2050,0.0,0.0,16.73,0.0
3644,25.0,0.25,15.43,7.81
4938,5.0,0.05,15.3,1.57
624,0.0,0.0,12.76,0.0
263,5.0,0.05,17.07,1.75
3370,0.0,0.0,11.14,0.0
4062,0.0,0.0,23.75,0.0
1803,10.0,0.1,9.68,1.98
4737,0.0,0.0,28.01,0.0
2386,0.0,0.0,14.86,0.0
1960,0.0,0.0,18.31,0.0
2977,0.0,0.0,24.14,0.0
489,0.0,0.0,17.07,0.0
1844,15.0,0.15,11.29,3.44
1735,0.0,0.0,12.65,0.0
2912,0.0,0.0,22.09,0.0
3220,0.0,0.0,20.73,0.0
147,0.0,0.0,21.58,0.0
1987,0.0,0.0,8.71,0.0
1370,0.0,0.0,22.78,0.0
2812,5.0,0.05,19.0,1.94
660,0.0,0.0,22.35,0.0
1795,5.0,0.05,14.35,1.47
2512,0.0,0.0,13.21,0.0
3398,0.0,0.0,16.82,0.0
4283,5.0,0.05,22.67,2.32
1148,5.0,0.05,15.07,1.54
3273,0.0,0.0,28.25,0.0
609,0.0,0.0,16.99,0.0
3583,5.0,0.05,16.06,1.65
1931,0.0,0.0,18.24,0.0
198,5.0,0.05,16.4,1.68
2932,0.0,0.0,13.75,0.0
2328,5.0,0.05,15.1,1.55
4390,5.0,0.05,29.15,2.99
767,0.0,0.0,21.84,0.0
4497,0.0,0.0,19.31,0.0
4219,0.0,0.0,25.95,0.0
3256,0.0,0.0,20.46,0.0
203,0.0,0.0,11.49,0.0
3511,5.0,0.05,12.48,1.28
1734,0.0,0.0,17.99,0.0
2778,5.0,0.05,16.88,1.73
1708,0.0,0.0,25.89,0.0
3475,10.0,0.1,13.74,2.81
855,0.0,0.0,22.42,0.0
4738,5.0,0.05,21.61,2.21
4098,0.0,0.0,26.77,0.0
2161,0.0,0.0,18.05,0.0
699,5.0,0.05,12.75,1.3
4958,0.0,0.0,26.7,0.0
3000,0.0,0.0,21.5,0.0
3697,0.0,0.0,20.95,0.0
1637,0.0,0.0,15.86,0.0
3458,0.0,0.0,13.77,0.0
3582,5.0,0.05,27.1,2.78
1292,0.0,0.0,15.49,0.0
4660,0.0,0.0,22.95,0.0
1854,10.0,0.1,10.31,2.1
3764,5.0,0.05,14.31,1.47
3305,0.0,0.0,10.7,0.0
4923,5.0,0.05,24.67,2.53
3744,5.0,0.05,15.67,1.6
3446,0.0,0.0,23.8,0.0
1999,10.0,0.1,15.67,3.2
664,0.0,0.0,16.1,0.0
4780,10.0,0.1,9.8,2.0
3749,0.0,0.0,20.49,0.0
4414,0.0,0.0,11.09,0.0
4745,0.0,0.0,11.07,0.0
710,25.0,0.25,14.54,7.38
1283,5.0,0.05,15.7,1.61
2676,5.0,0.05,16.63,1.7
4030,0.0,0.0,22.46,0.0
1307,15.0,0.15,11.67,3.56
2238,5.0,0.05,12.41,1.27
3303,5.0,0.05,15.0,1.53
2039,0.0,0.0,19.37,0.0
1530,30.0,0.3,9.6,5.82
1664,5.0,0.05,14.32,1.47
4945,0.0,0.0,15.6,0.0
4964,5.0,0.05,21.12,2.17
3628,30.0,0.3,10.84,6.53
2694,5.0,0.05,20.05,2.06
3061,0.0,0.0,20.01,0.0
1598,0.0,0.0,17.04,0.0
2730,0.0,0.0,9.95,0.0
2626,0.0,0.0,18.5,0.0
3158,20.0,0.2,14.01,5.71
3315,0.0,0.0,21.8,0.0
1723,0.0,0.0,22.19,0.0
1060,0.0,0.0,21.44,0.0
4637,5.0,0.05,10.46,1.07
3243,5.0,0.05,19.7,2.02
1679,5.0,0.05,14.3,1.47
1758,0.0,0.0,19.4,0.0
4192,0.0,0.0,21.88,0.0
564,0.0,0.0,18.44,0.0
2791,0.0,0.0,15.48,0.0
864,5.0,0.05,19.4,1.99
1485,0.0,0.0,22.29,0.0
207,20.0,0.2,14.63,5.94
4489,0.0,0.0,22.76,0.0
871,0.0,0.0,21.81,0.0
4494,5.0,0.05,15.7,1.61
503,5.0,0.05,18.74,1.92
1029,5.0,0.05,18.17,1.86
3841,0.0,0.0,18.44,0.0
2691,0.0,0.0,10.72,0.0
1571,0.0,0.0,20.68,0.0
2774,0.0,0.0,23.36,0.0
2732,0.0,0.0,16.59,0.0
805,0.0,0.0,31.24,0.0
3646,5.0,0.05,13.84,1.42
2455,0.0,0.0,17.92,0.0
4599,15.0,0.15,16.47,5.03
3105,0.0,0.0,24.19,0.0
4876,5.0,0.05,20.73,2.12
201,0.0,0.0,13.21,0.0
3100,0.0,0.0,29.3,0.0
2279,0.0,0.0,18.78,0.0
3562,0.0,0.0,17.3,0.0
4475,5.0,0.05,16.74,1.71
4515,0.0,0.0,24.35,0.0
392,0.0,0.0,15.08,0.0
1496,5.0,0.05,15.69,1.61
2696,0.0,0.0,21.41,0.0
2028,0.0,0.0,14.24,0.0
2569,0.0,0.0,17.69,0.0
65,0.0,0.0,15.62,0.0
3885,0.0,0.0,14.23,0.0
2063,10.0,0.1,19.97,4.08
493,5.0,0.05,17.12,1.75
380,0.0,0.0,24.31,0.0
4860,0.0,0.0,24.62,0.0
3994,0.0,0.0,22.77,0.0
4888,5.0,0.05,25.95,2.66
1077,5.0,0.05,22.52,2.3
879,0.0,0.0,20.17,0.0
338,10.0,0.1,18.55,3.79
1017,0.0,0.0,16.56,0.0
1276,0.0,0.0,18.69,0.0
3799,0.0,0.0,19.1,0.0
4552,0.0,0.0,28.8,0.0
3343,5.0,0.05,19.21,1.97
4912,0.0,0.0,22.31,0.0
996,10.0,0.1,17.42,3.56
1982,0.0,0.0,20.29,0.0
4298,0.0,0.0,23.55,0.0
162,0.0,0.0,14.25,0.0
4799,0.0,0.0,25.15,0.0
1501,0.0,0.0,24.03,0.0
3844,0.0,0.0,20.25,0.0
2614,5.0,0.05,20.46,2.1
3462,0.0,0.0,15.41,0.0
1022,0.0,0.0,23.94,0.0
3074,0.0,0.0,24.15,0.0
3944,10.0,0.1,23.88,4.88
1586,0.0,0.0,18.44,0.0
1956,0.0,0.0,13.46,0.0
3153,0.0,0.0,25.43,0.0
35,0.0,0.0,22.48,0.0
4015,0.0,0.0,21.84,0.0
776,5.0,0.05,18.55,1.9
2557,20.0,0.2,14.45,5.88
1479,0.0,0.0,21.29,0.0
1364,0.0,0.0,18.43,0.0
2613,0.0,0.0,26.24,0.0
2825,15.0,0.15,16.67,5.1
2042,0.0,0.0,26.97,0.0
242,0.0,0.0,15.78,0.0
2062,5.0,0.05,16.86,1.73
2364,0.0,0.0,21.81,0.0
601,0.0,0.0,27.67,0.0
2436,0.0,0.0,12.5,0.0
2889,0.0,0.0,12.53,0.0
647,5.0,0.05,14.88,1.52
3891,10.0,0.1,11.43,2.34
3557,5.0,0.05,16.24,1.66
3203,0.0,0.0,20.69,0.0
1529,0.0,0.0,11.01,0.0
1268,0.0,0.0,24.34,0.0
1900,0.0,0.0,18.48,0.0
4659,0.0,0.0,22.11,0.0
3006,0.0,0.0,11.18,0.0
2735,0.0,0.0,29.82,0.0
190,5.0,0.05,16.06,1.65
1807,0.0,0.0,29.02,0.0
976,0.0,0.0,21.77,0.0
2748,0.0,0.0,20.55,0.0
2048,0.0,0.0,22.67,0.0
2559,0.0,0.0,26.83,0.0
1083,0.0,0.0,21.05,0.0
475,0.0,0.0,23.31,0.0
2905,0.0,0.0,13.36,0.0
4844,0.0,0.0,16.14,0.0
4118,0.0,0.0,9.75,0.0
3386,0.0,0.0,19.83,0.0
4556,5.0,0.05,28.97,2.97
1185,0.0,0.0,28.92,0.0
2434,15.0,0.15,14.12,4.32
2392,0.0,0.0,14.61,0.0
770,0.0,0.0,17.96,0.0
1686,0.0,0.0,10.51,0.0
131,0.0,0.0,21.42,0.0
2920,0.0,0.0,21.51,0.0
3172,20.0,0.2,10.03,4.08
3445,5.0,0.05,17.58,1.8
4427,0.0,0.0,12.24,0.0
467,0.0,0.0,21.66,0.0
3093,0.0,0.0,20.18,0.0
3773,30.0,0.3,13.59,8.23
861,5.0,0.05,18.83,1.93
